,index,year_round,lat_round2,lon_round2,depth,D14C,associated_lat,associated_lon,ECCO_value
274,1276,1965,-24.0,153.0,0.0,37.4,-24.17027473449707,154.10000610351562,60.41944122314453
275,1278,1965,-21.23,200.18,18.0,52.42857143,-21.80089569091797,200.89999389648438,104.53652954101562
276,1280,1965,-9.53,160.2,0.0,41.65,-9.09841251373291,161.3000030517578,32.318115234375
277,1281,1965,-9.0,160.0,14.0,16.8,-9.09841251373291,161.3000030517578,32.318115234375
278,1283,1965,-0.5,166.0,14.0,43.375,-0.3001483976840973,164.89999389648438,24.157285690307617
279,1284,1965,-0.5,270.0,1.0,-20.28571429,-0.3001483976840973,269.29998779296875,-19.858539581298828
280,1286,1965,7.8,275.8,0.0,171.0,8.023981094360352,276.50518798828125,-25.245071411132812
281,1287,1965,11.2,280.0,0.0,232.0,11.261750221252441,280.1139221191406,55.96268081665039
282,1288,1965,15.3,260.4,0.0,210.0,15.793968200683594,262.15216064453125,19.479036331176758
283,1289,1965,15.92,240.05,0.0,88.0,16.021785736083984,240.561279296875,85.27481842041016
284,1290,1965,17.0,335.0,0.0,53.0,17.239028930664062,334.08184814453125,80.38139343261719
285,1291,1965,20.8,286.4,0.0,218.0,21.42207145690918,287.3948669433594,107.84423065185547
286,1292,1965,21.0,240.77,0.0,96.0,20.000438690185547,240.625,115.18883514404297
287,1293,1965,27.73,241.77,0.0,100.0,27.406986236572266,240.8566131591797,101.30131530761719
288,1294,1965,32.87,242.27,0.0,49.0,32.92168426513672,241.17691040039062,51.51474380493164
289,1295,1965,33.0,242.7,0.0,178.0,32.92168426513672,241.17691040039062,51.51474380493164
290,1296,1965,38.7,289.0,0.0,202.0,37.829811096191406,288.041015625,36.376834869384766
291,1297,1965,39.1,236.1,0.0,220.0,38.94132614135742,234.54249572753906,123.0164794921875
292,1298,1965,42.8,235.2,0.0,162.0,41.66543960571289,234.91055297851562,119.11856842041016
293,1299,1965,47.7,232.7,0.0,157.0,47.188331604003906,232.32113647460938,156.68081665039062
294,1300,1965,48.5,226.9,0.0,131.0,47.94423294067383,225.18484497070312,152.64224243164062
295,1301,1965,63.03,3.73,0.0,-35.8,62.68757247924805,2.6613574028015137,68.43876647949219
296,1302,1965,64.47,349.0,0.0,79.2,63.8006591796875,348.5121765136719,29.551029205322266
297,1303,1965,72.53,20.07,0.0,80.2,73.35650634765625,20.680376052856445,30.118106842041016
298,1304,1965,74.67,39.0,0.0,66.2,74.29714965820312,38.00506591796875,50.548194885253906
299,1306,1966,-21.23,200.18,18.0,80.2,-21.80089569091797,200.89999389648438,127.33256530761719
300,1308,1966,-9.53,160.2,0.0,59.1,-9.09841251373291,161.3000030517578,42.674781799316406
301,1309,1966,-9.0,160.0,14.0,32.1,-9.09841251373291,161.3000030517578,42.674781799316406
302,1310,1966,-7.2,326.58,0.0,134.1,-7.181866645812988,326.8999938964844,103.67071533203125
303,1311,1966,-5.42,326.92,0.0,34.1,-5.535768032073975,326.8999938964844,91.19391632080078
304,1313,1966,-0.5,166.0,14.0,30.375,-0.3001483976840973,164.89999389648438,37.879825592041016
305,1314,1966,-0.5,270.0,1.0,-19.71428571,-0.3001483976840973,269.29998779296875,-15.251874923706055
306,1316,1966,14.33,264.58,0.0,68.1,14.121265411376953,265.7351989746094,1.0366439819335938
307,1317,1966,17.0,335.0,0.0,43.0,17.239028930664062,334.08184814453125,89.98870849609375
308,1318,1966,17.33,338.17,0.0,19.1,17.25181007385254,337.6767578125,85.52801513671875
309,1319,1966,17.83,338.92,0.0,60.1,17.25181007385254,337.6767578125,85.52801513671875
310,1320,1966,26.0,205.0,0.0,136.0,25.767805099487305,204.74441528320312,158.31922912597656
311,1321,1966,27.58,309.5,0.0,121.1,28.104589462280273,308.9962463378906,102.01263427734375
312,1322,1966,28.0,205.0,0.0,134.0,28.63780403137207,204.84738159179688,148.93209838867188
313,1323,1966,29.35,344.28,0.0,43.1,28.249656677246094,344.72308349609375,92.69451904296875
314,1324,1966,29.67,344.53,0.0,217.1,30.63460350036621,344.662353515625,98.08302307128906
315,1325,1966,30.0,205.0,0.0,125.0,28.63780403137207,204.84738159179688,148.93209838867188
316,1326,1966,31.45,321.0,0.0,136.1,30.38763427734375,319.718505859375,99.06340026855469
317,1327,1966,32.0,205.0,0.0,127.0,31.64864158630371,204.98785400390625,140.22219848632812
318,1328,1966,34.0,205.0,0.0,142.0,34.74160385131836,205.17471313476562,139.4427947998047
319,1329,1966,35.5,330.83,0.0,137.1,34.936241149902344,330.3436584472656,91.95256042480469
320,1330,1966,36.0,205.0,0.0,73.0,34.74160385131836,205.17471313476562,139.4427947998047
321,1331,1966,37.13,329.15,0.0,172.1,37.04520797729492,330.3026428222656,82.4340591430664
322,1332,1966,39.3,158.5,0.0,32.0,39.641761779785156,158.01358032226562,37.55485916137695
323,1333,1966,40.0,205.0,0.0,80.0,40.94867706298828,205.72422790527344,153.52786254882812
324,1334,1966,41.67,156.67,0.0,23.0,43.031593322753906,158.12326049804688,82.94332122802734
325,1335,1966,42.0,195.0,0.0,34.0,41.603370666503906,194.82052612304688,140.74290466308594
326,1336,1966,42.0,205.0,0.0,218.0,40.94867706298828,205.72422790527344,153.52786254882812
327,1337,1966,42.5,175.0,0.0,87.0,42.48429870605469,176.53115844726562,118.17800903320312
328,1338,1966,43.25,168.0,0.0,20.0,42.74698257446289,169.17965698242188,109.9710464477539
329,1339,1966,43.5,195.0,0.0,104.0,44.727561950683594,195.17532348632812,146.9494171142578
330,1340,1966,43.75,164.0,0.0,60.0,42.856868743896484,165.49761962890625,104.03645324707031
331,1341,1966,44.0,205.0,0.0,120.0,43.974693298339844,206.1057586669922,158.8697509765625
332,1342,1966,45.0,236.0,0.0,124.1,44.29175567626953,235.35205078125,140.29527282714844
333,1343,1966,45.1,194.93,0.0,131.0,44.727561950683594,195.17532348632812,146.9494171142578
334,1344,1966,45.2,352.07,0.0,74.1,45.291133880615234,350.647705078125,119.35377502441406
335,1345,1966,45.33,152.83,0.0,20.0,46.44404220581055,154.5408172607422,123.93653106689453
336,1346,1966,46.0,205.0,0.0,134.0,46.90984344482422,206.57183837890625,163.42616271972656
337,1347,1966,47.0,228.0,2.0,191.0,47.567657470703125,228.75840759277344,187.47019958496094
338,1348,1966,47.6,231.2,3.0,-11.0,47.188331604003906,232.32113647460938,184.83912658691406
339,1349,1966,47.67,150.17,0.0,43.0,46.49966049194336,150.81692504882812,131.02174377441406
340,1350,1966,48.0,195.0,0.0,128.0,47.76327133178711,195.61134338378906,151.51333618164062
341,1351,1966,48.0,205.0,0.0,108.0,46.90984344482422,206.57183837890625,163.42616271972656
342,1352,1966,48.5,231.8,3.0,-35.0,47.188331604003906,232.32113647460938,184.83912658691406
343,1353,1966,50.0,162.33,0.0,82.0,49.5222053527832,162.1876983642578,139.58668518066406
344,1354,1966,50.0,205.0,0.0,123.0,50.0676383972168,203.48318481445312,170.18008422851562
345,1355,1966,50.75,194.6,0.0,81.0,50.6916618347168,196.1402587890625,162.8743438720703
346,1356,1966,51.0,161.75,0.0,-36.0,49.5222053527832,162.1876983642578,139.58668518066406
347,1357,1966,52.0,168.0,0.0,22.0,52.522701263427734,166.23294067382812,127.88844299316406
348,1358,1966,52.0,205.0,0.0,101.0,52.81013870239258,204.14495849609375,178.6668243408203
349,1359,1966,52.5,160.75,0.0,41.0,52.66169738769531,162.44406127929688,143.8463897705078
350,1360,1966,53.0,176.0,0.0,-6.0,51.97792053222656,177.5406036376953,108.73484802246094
351,1361,1966,54.0,195.0,0.0,121.0,53.500450134277344,196.77508544921875,173.96986389160156
352,1362,1966,54.0,205.0,0.0,55.0,55.42576599121094,204.92823791503906,181.98251342773438
353,1364,1966,55.25,175.0,0.0,-22.0,55.14885711669922,174.23646545410156,106.69409942626953
354,1365,1966,56.0,205.0,0.0,60.0,55.42576599121094,204.92823791503906,181.98251342773438
355,1366,1966,57.0,172.0,0.0,2.0,58.21131896972656,170.91903686523438,145.6453857421875
356,1367,1966,59.0,167.5,0.0,20.0,58.40726852416992,167.03558349609375,160.70782470703125
357,1368,1966,63.42,356.0,0.0,42.1,63.00297927856445,355.6852722167969,40.26460647583008
358,1369,1966,63.75,359.0,0.0,65.1,63.614986419677734,358.2046813964844,39.11781311035156
359,1370,1966,66.0,347.5,0.0,74.1,66.40376281738281,347.6910705566406,50.058006286621094
360,1371,1966,71.8,8.72,0.0,5.1,71.51622772216797,9.267998695373535,46.412349700927734
361,1372,1966,71.83,7.33,0.0,54.1,71.95357513427734,7.270677089691162,44.91758346557617
362,1373,1966,72.23,19.63,0.0,82.1,72.6343994140625,18.86914825439453,45.267940521240234
363,1374,1966,72.63,14.65,0.0,39.1,72.44419860839844,14.71790885925293,44.015647888183594
364,1375,1966,74.23,20.18,0.0,73.1,74.56914520263672,19.567537307739258,40.78424072265625
365,1376,1967,-43.0,145.2,0.0,126.0,-43.10301971435547,146.89999389648438,130.23841857910156
366,1377,1967,-37.9,179.5,0.0,69.0,-37.68043899536133,179.3000030517578,72.03388214111328
367,1378,1967,-36.5,136.5,0.0,121.0,-37.68043899536133,136.10000610351562,135.1728515625
368,1379,1967,-35.1,229.8,0.0,191.0,-34.896331787109375,229.6999969482422,175.22787475585938
369,1380,1967,-35.0,225.8,0.0,124.0,-34.896331787109375,226.10000610351562,171.88644409179688
370,1381,1967,-35.0,241.1,0.0,158.0,-34.896331787109375,240.5,182.95228576660156
371,1382,1967,-34.8,122.0,0.0,105.0,-34.896331787109375,121.69999694824219,127.03633117675781
372,1383,1967,-34.6,210.2,0.0,144.0,-34.896331787109375,211.6999969482422,159.1877899169922
373,1384,1967,-34.2,255.2,0.0,147.0,-34.896331787109375,254.89999389648438,192.72744750976562
374,1385,1967,-32.9,284.7,0.0,145.0,-32.10926055908203,283.70001220703125,125.11062622070312
375,1386,1967,-32.17,308.83,0.0,148.9,-32.10926055908203,308.8999938964844,102.09846496582031
376,1387,1967,-31.75,309.47,0.0,137.9,-32.10926055908203,308.8999938964844,102.09846496582031
377,1388,1967,-24.0,153.0,0.0,70.2,-24.17027473449707,154.10000610351562,83.22537231445312
378,1390,1967,-22.0,153.0,0.0,67.8,-21.80089569091797,154.10000610351562,80.79600524902344
379,1391,1967,-21.23,200.18,18.0,101.5,-21.80089569091797,200.89999389648438,143.1142120361328
380,1393,1967,-12.0,275.1,0.0,154.0,-11.389202117919922,276.5,-21.891176223754883
381,1394,1967,-9.53,160.2,0.0,67.8,-9.09841251373291,161.3000030517578,49.77714920043945
382,1395,1967,-9.0,160.0,14.0,53.125,-9.09841251373291,161.3000030517578,49.77714920043945
383,1396,1967,-6.93,326.28,0.0,103.9,-7.181866645812988,326.8999938964844,115.0218276977539
384,1397,1967,-5.4,275.1,0.0,202.0,-5.535768032073975,276.5,-34.90901184082031
385,1398,1967,-4.87,327.18,0.0,67.9,-4.788410186767578,326.8999938964844,95.31402587890625
386,1399,1967,-4.83,338.67,0.0,61.9,-4.788410186767578,337.70001220703125,52.85906982421875
387,1400,1967,-4.78,327.17,0.0,113.9,-4.788410186767578,326.8999938964844,95.31402587890625
388,1401,1967,-4.2,110.4,0.0,120.0,-4.080315113067627,110.9000015258789,138.2548828125
389,1403,1967,-2.17,328.03,0.0,110.1,-2.1236491203308105,326.8999938964844,60.746429443359375
390,1404,1967,-0.5,166.0,14.0,36.45454545,-0.3001483976840973,164.89999389648438,48.81370162963867
391,1405,1967,-0.5,270.0,1.0,-32.5,-0.3001483976840973,269.29998779296875,-11.010944366455078
392,1407,1967,5.1,90.4,0.0,132.0,4.825717449188232,89.29879760742188,88.7449951171875
393,1408,1967,5.6,82.1,0.0,105.0,5.580412864685059,82.09796905517578,74.72872924804688
394,1409,1967,8.7,74.1,0.0,118.0,8.197155952453613,74.89305114746094,85.59716033935547
395,1410,1967,11.1,71.6,0.0,152.0,11.61020278930664,71.27924346923828,105.34524536132812
396,1411,1967,11.2,268.0,0.0,121.0,11.30566692352295,269.31671142578125,-4.984021186828613
397,1412,1967,13.25,336.25,0.0,79.9,13.917718887329102,337.68841552734375,45.88758850097656
398,1413,1967,13.92,336.7,0.0,117.9,13.917718887329102,337.68841552734375,45.88758850097656
399,1414,1967,14.0,264.73,0.0,161.9,14.121265411376953,265.7351989746094,5.22923469543457
400,1415,1967,14.22,264.65,0.0,75.9,14.121265411376953,265.7351989746094,5.22923469543457
401,1416,1967,16.67,338.08,0.0,107.9,17.25181007385254,337.6767578125,91.29035186767578
402,1417,1967,17.0,335.0,0.0,58.0,17.239028930664062,334.08184814453125,95.15142822265625
403,1418,1967,17.13,338.07,0.0,12.9,17.25181007385254,337.6767578125,91.29035186767578
404,1419,1967,17.5,338.67,0.0,121.9,17.25181007385254,337.6767578125,91.29035186767578
405,1420,1967,18.8,65.3,0.0,117.0,18.21487045288086,64.01116180419922,66.86782836914062
406,1421,1967,21.4,251.6,0.0,173.0,22.05788230895996,251.46690368652344,74.0417251586914
407,1422,1967,24.7,342.8,0.0,91.9,25.81837272644043,341.1900329589844,105.95584106445312
408,1423,1967,25.0,310.0,0.0,181.9,25.74721336364746,308.970458984375,131.06155395507812
409,1424,1967,26.1,343.0,0.0,169.1,25.865333557128906,344.7706604003906,97.28467559814453
410,1425,1967,27.0,309.0,0.0,167.9,28.104589462280273,308.9962463378906,114.39049530029297
411,1426,1967,27.82,307.98,0.0,154.9,28.104589462280273,308.9962463378906,114.39049530029297
412,1427,1967,29.07,344.95,0.0,187.9,28.249656677246094,344.72308349609375,106.21786499023438
413,1428,1967,30.6,345.5,0.0,109.9,30.63460350036621,344.662353515625,113.26396179199219
414,1429,1967,32.5,346.5,0.0,153.9,33.07000732421875,348.1402282714844,103.85930633544922
415,1430,1967,32.9,288.1,0.0,109.0,33.29988479614258,287.7515563964844,101.72962951660156
416,1431,1967,33.6,239.2,0.0,161.0,33.10800552368164,237.5895233154297,125.41234588623047
417,1432,1967,34.9,300.6,0.0,102.0,35.13428497314453,302.0424499511719,67.69252014160156
418,1433,1967,34.9,316.1,0.0,134.0,34.90290451049805,316.1938781738281,68.9790267944336
419,1434,1967,36.17,327.0,0.0,98.9,37.00664138793945,326.7815246582031,75.1181869506836
420,1435,1967,36.42,328.0,0.0,132.9,37.00664138793945,326.7815246582031,75.1181869506836
421,1436,1967,36.7,351.3,0.0,138.0,37.66570281982422,351.43499755859375,86.5428466796875
422,1437,1967,38.0,331.5,0.0,159.0,37.04520797729492,330.3026428222656,88.19031524658203
423,1438,1967,44.72,351.75,0.0,81.9,45.291133880615234,350.647705078125,136.37399291992188
424,1439,1967,45.1,235.2,0.0,238.4,44.29175567626953,235.35205078125,162.4652099609375
425,1440,1967,45.1,235.4,0.0,154.9,44.29175567626953,235.35205078125,162.4652099609375
426,1444,1967,52.3,206.5,0.0,106.0,52.44418716430664,207.802734375,189.50247192382812
427,1445,1967,53.0,216.0,0.0,100.0,54.18659973144531,215.85548400878906,187.011474609375
428,1446,1967,53.0,222.0,0.0,137.0,53.30824661254883,223.0360107421875,203.5706024169922
429,1447,1967,57.5,212.0,0.0,114.0,57.02724075317383,213.15931701660156,216.61961364746094
430,1448,1967,59.5,214.0,0.0,40.0,59.310543060302734,214.2306365966797,235.8397216796875
431,1449,1967,63.42,356.0,0.0,17.9,63.00297927856445,355.6852722167969,52.31702423095703
432,1450,1967,72.13,8.63,0.0,118.9,72.63516998291016,8.699976921081543,54.3624153137207
433,1451,1967,72.63,14.67,0.0,60.9,72.44419860839844,14.71790885925293,57.847259521484375
434,1452,1968,-62.7,154.9,0.0,98.0,-62.64213943481445,154.10000610351562,-78.44400024414062
435,1453,1968,-50.0,155.0,0.0,32.0,-50.57574462890625,154.10000610351562,114.51089477539062
436,1454,1968,-50.0,168.2,0.0,69.0,-50.57574462890625,168.5,129.23455810546875
437,1455,1968,-49.1,140.0,0.0,38.0,-48.187889099121094,139.6999969482422,110.12840270996094
438,1456,1968,-44.0,155.0,0.0,72.0,-43.10301971435547,154.10000610351562,146.4458770751953
439,1457,1968,-42.0,176.0,0.0,86.0,-43.10301971435547,175.6999969482422,154.98995971679688
440,1458,1968,-40.0,140.0,0.0,112.0,-40.42521667480469,139.6999969482422,144.51611328125
441,1459,1968,-34.53,307.3,0.0,227.8,-34.896331787109375,308.8999938964844,111.2068862915039
442,1460,1968,-33.17,308.33,0.0,230.8,-32.10926055908203,308.8999938964844,115.85760498046875
443,1461,1968,-32.8,308.58,0.0,277.8,-32.10926055908203,308.8999938964844,115.85760498046875
444,1462,1968,-25.08,269.0,0.0,143.0,-24.17027473449707,269.29998779296875,211.1342010498047
445,1464,1968,-22.0,153.0,0.0,87.5,-21.80089569091797,154.10000610351562,87.40174865722656
446,1465,1968,-21.23,200.18,18.0,115.3333333,-21.80089569091797,200.89999389648438,152.82284545898438
447,1466,1968,-20.0,263.57,0.0,93.0,-19.614822387695312,262.1000061035156,172.0050506591797
448,1468,1968,-16.0,259.55,0.0,76.0,-15.81311321258545,258.5,103.34324645996094
449,1469,1968,-13.88,189.03,0.0,59.0,-14.183194160461426,190.10000610351562,77.54647827148438
450,1470,1968,-12.0,190.22,0.0,97.0,-11.389202117919922,190.10000610351562,54.49223327636719
451,1471,1968,-12.0,255.5,0.0,55.0,-11.389202117919922,254.89999389648438,43.62380599975586
452,1472,1968,-10.0,190.88,0.0,76.0,-10.189502716064453,190.10000610351562,46.37396240234375
453,1473,1968,-9.53,160.2,0.0,57.7,-9.09841251373291,161.3000030517578,55.340049743652344
454,1474,1968,-9.0,160.0,14.0,63.625,-9.09841251373291,161.3000030517578,55.340049743652344
455,1475,1968,-8.08,191.78,0.0,68.0,-8.100461959838867,190.10000610351562,35.994171142578125
456,1476,1968,-8.0,251.5,0.0,26.0,-8.100461959838867,251.3000030517578,13.11349868774414
457,1477,1968,-6.0,327.0,0.0,109.8,-6.330501556396484,326.8999938964844,117.82073974609375
458,1478,1968,-5.93,192.57,0.0,132.0,-5.535768032073975,193.6999969482422,24.993061065673828
459,1479,1968,-5.17,326.95,0.0,98.8,-5.535768032073975,326.8999938964844,111.01353454589844
460,1480,1968,-5.0,326.83,0.0,117.8,-4.788410186767578,326.8999938964844,103.83975219726562
461,1481,1968,-4.0,192.13,0.0,67.0,-4.080315113067627,193.6999969482422,20.929336547851562
462,1482,1968,-4.0,250.15,0.0,21.0,-4.080315113067627,251.3000030517578,-10.623455047607422
463,1484,1968,-2.0,193.73,0.0,43.0,-2.1236491203308105,193.6999969482422,18.25547218322754
464,1485,1968,-0.5,166.0,14.0,45.0,-0.3001483976840973,164.89999389648438,58.21037292480469
465,1486,1968,-0.5,270.0,1.0,-30.0,-0.3001483976840973,269.29998779296875,-7.332921028137207
466,1488,1968,0.0,194.3,0.0,54.0,-0.3001483976840973,193.6999969482422,17.78101921081543
467,1489,1968,0.0,248.75,0.0,43.0,0.30003371834754944,247.6999969482422,-12.319385528564453
468,1490,1968,4.0,248.05,0.0,86.0,4.071927070617676,247.7008819580078,14.181971549987793
469,1491,1968,8.0,247.32,0.0,95.0,8.091123580932617,247.70712280273438,44.083595275878906
470,1492,1968,10.0,269.7,0.0,-53.0,10.11184024810791,269.3117980957031,-3.2286643981933594
471,1493,1968,11.02,204.93,0.0,225.0,11.647077560424805,204.51976013183594,63.46464157104492
472,1494,1968,12.0,246.6,0.0,95.0,11.41253662109375,247.7206268310547,60.665367126464844
473,1495,1968,12.78,204.37,0.0,119.0,13.058708190917969,204.52813720703125,83.2885513305664
474,1496,1968,14.0,257.8,0.0,102.0,14.176505088806152,258.53814697265625,50.46844482421875
475,1497,1968,14.17,264.92,0.0,91.8,14.121265411376953,265.7351989746094,7.478475570678711
476,1498,1968,14.17,265.08,0.0,24.8,14.121265411376953,265.7351989746094,7.478475570678711
477,1499,1968,14.2,264.5,0.0,90.8,14.121265411376953,265.7351989746094,7.478475570678711
478,1500,1968,16.0,245.88,0.0,106.0,15.981922149658203,244.16029357910156,115.36812591552734
479,1501,1968,17.0,338.0,0.0,72.8,17.25181007385254,337.6767578125,94.17021179199219
480,1502,1968,17.0,338.08,0.0,81.8,17.25181007385254,337.6767578125,94.17021179199219
481,1503,1968,17.5,339.0,0.0,151.8,17.25181007385254,337.6767578125,94.17021179199219
482,1504,1968,20.0,245.17,0.0,128.0,19.93674087524414,244.2228546142578,153.62286376953125
483,1505,1968,24.0,202.17,0.0,137.0,23.159269332885742,201.065673828125,174.41928100585938
484,1506,1968,26.23,202.18,0.0,131.0,25.857189178466797,201.13751220703125,183.7649383544922
485,1507,1968,26.9,312.28,0.0,163.9,25.72330093383789,312.5504455566406,136.90316772460938
486,1508,1968,27.33,309.3,0.0,166.8,28.104589462280273,308.9962463378906,122.73085021972656
487,1509,1968,27.33,309.42,0.0,138.8,28.104589462280273,308.9962463378906,122.73085021972656
488,1510,1968,28.23,202.25,0.0,152.0,28.748605728149414,201.2378387451172,170.68553161621094
489,1511,1968,29.0,345.0,0.0,132.8,28.249656677246094,344.72308349609375,116.94037628173828
490,1512,1968,30.0,202.17,0.0,165.0,28.748605728149414,201.2378387451172,170.68553161621094
491,1513,1968,30.0,220.0,0.0,239.0,31.066909790039062,219.41688537597656,192.91018676757812
492,1514,1968,32.15,202.22,0.0,120.0,31.784297943115234,201.37489318847656,149.6783447265625
